id,displayName,formattedAddress,rating,servesBeer,servesWine,servesCocktails,goodForChildren,goodForGroups,reservable,outdoorSeating,liveMusic,servesDessert,priceLevel,paymentOptions,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,Type
ChIJjcmmA0EuMTARyWqCQcV9CFs,Warung Sarapan Pagi Beby,"HJXM+6X5, Jl. Amal Luhur, Dwi Kora, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia","4,8",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,breakfast_restaurant
ChIJ-0Xl0ikxMTARJhcP1jrqrc0,Radisson Medan - The 7R Restaurant,"Jl. H. Adam Malik No.5, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia","4,3",unknown,unknown,unknown,True,True,True,True,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,brunch_restaurant
ChIJIQdfPdExMTARdNZDSqggR0E,"Ai Moka Bakery, Cafe & Catering","Jl. S. Parman No.19/225A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","4,4",False,False,False,True,True,unknown,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,brunch_restaurant
ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,"Jl. Balai Kota No. 1 Petisah Tengah Medan Petisah Medan, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,4",unknown,unknown,unknown,True,True,True,True,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,brunch_restaurant
ChIJ3VkPs8sxMTARO-CUXExw20o,Rumah Makan Tabona,"Jl. Mangkubumi No.17, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,6",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,brunch_restaurant
ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,"Medan, Business Center, Jl. S. Parman No.10-11 Blok B9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20153, Indonesia","4,4",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,brunch_restaurant
ChIJRVFosWcxMTARoc1LiKoUNHc,THE KITCHEN at ARYADUTA HOTEL,"Jl. Kapten Maulana Lubis No.8, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","3,4",unknown,unknown,unknown,True,True,True,True,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,brunch_restaurant
ChIJKxBnL7kxMTARlzI8cGXVZ7Q,"Rumah makan LOPE""IN","Jl. Semarang No.80, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",unknown,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,brunch_restaurant
ChIJVRivM9MxMTARYKH8CGz_xZ4,Restoran Pohon Pisang,"Komplek The Crown, Jl. S. Parman No.16-17 Blok A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","4,3",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,brunch_restaurant
ChIJS6U6gskxMTARct5fEo3hbbM,Tip Top Restaurant,"Jl. Jend. Ahmad Yani No.92 A-B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia","4,4",True,False,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,brunch_restaurant
ChIJaW_-3C4uMTARLopel0me7FA,Brunch Dinner & Supper Place,"Jl. Darussalam No.31 A, RW.02, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","3,9",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,brunch_restaurant
ChIJ8ZvT9bAxMTARBX1cc6sstkE,Kedai 3RBrother,"Jl. Sutomo Ujung Gg. Yahya No.36 20235, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara, Indonesia",unknown,unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,brunch_restaurant
ChIJlUFgLcUxMTARfhBA-QwuVb0,Rumah Makan Sinar Pagi,"No.2D/1, Jl. Sei Deli No.2D/1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,3",False,False,False,True,True,False,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,brunch_restaurant
ChIJj7zTVCoxMTARrKm2xubLsec,The Stepping Stone,"Jl. Tembakau Deli No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","4,2",True,True,True,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,brunch_restaurant
ChIJnShMxdIxMTARRkwrst2CcAk,Lontong Kak Lin,"Jl. Teuku Cik Ditiro No.8m, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,2",False,False,False,True,True,unknown,True,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,brunch_restaurant
ChIJ465IzKYxMTARcQHHnbTQlXU,Cafe Lissoi Medan,"Jl. Karya No.161c, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia","4,4",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,brunch_restaurant
ChIJvRzDNEYxMTARq7Rwg3I8Vzc,Makan Enak,"Jl. Sikambing No.52i, Silalas, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,8",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,brunch_restaurant
ChIJ8XucJcwvMTAR3Cp9DDfq5TA,Cafe Rumah Pohon,"Jl. Sei Belutu No.114, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20131, Indonesia","4,3",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': True}",False,True,True,unknown,brunch_restaurant
ChIJDSZlZs4xMTARNyGxQIrNK_E,The Big Eyed,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,4",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,brunch_restaurant
ChIJ40S4Ns4xMTARAPfh2SpSlBY,DeCoco Coffee Shop,"Jl. Candi Prambanan No.16, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20236, Indonesia","4,3",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,brunch_restaurant
ChIJDb3iKO0xMTAReLP19BS7l1M,Dominico Coffee,"Jl. Mayang No.4, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","4,7",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,brunch_restaurant
ChIJsfh_jx0uMTARIX3ACGo6iRM,Coffee LOCA Cafe Pokemon Boardgame,"Jl. T. Amir Hamzah No.48, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20114, Indonesia","4,4",True,unknown,unknown,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJrR-XIfwvMTARaB6Fmxy6zgA,D'Raja Coffee Gatsu,"Jl. Gatot Subroto No.89, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118, Indonesia","4,4",True,False,unknown,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,cafe
ChIJ465IzKYxMTARcQHHnbTQlXU,Cafe Lissoi Medan,"Jl. Karya No.161c, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia","4,4",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,cafe
ChIJj7zTVCoxMTARrKm2xubLsec,The Stepping Stone,"Jl. Tembakau Deli No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","4,2",True,True,True,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJMyhts4ExMTARGD0sOMyivT0,Point Coffee,"Jl. Sisingamangaraja, Mesjid, Kec. Medan Kota, Kota Medan, Sumatera Utara 20213, Indonesia","4,6",False,False,False,True,True,unknown,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJ49QdeBMxMTAR9TA5xXkq3kA,TEMPAT NONGKRONG,"HMJC+XM8, Madras Hulu, Medan Polonia, Medan City, North Sumatra, Indonesia","5,",unknown,unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,cafe
ChIJBZc577MxMTARLWtD9mx1jG4,Cafe Columbia,"Jl. Listrik No.2, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20212, Indonesia","4,6",False,False,False,True,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJA1eYM1IwMTARsVJ68XwRFvQ,Cafe Nongkrong,"Jl. Amaliun No.98, Kota Matsum II, Kec. Medan Area, Kota Medan, Sumatera Utara 20215, Indonesia","4,3",False,False,False,unknown,True,unknown,True,True,True,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,cafe
ChIJPVPj-8QvMTAReO3LRh9QQFA,Champion Cafe,"Jl. Dr. Mansyur No.134, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20122, Indonesia","4,5",True,True,True,unknown,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJtR0IhzIwMTARgBJsUzkHnzU,Junction Caf̩,"Jl. Uskup Agung No.2, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,4",True,False,True,True,True,True,True,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJDb3iKO0xMTAReLP19BS7l1M,Dominico Coffee,"Jl. Mayang No.4, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","4,7",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,cafe
ChIJ94_5sukxMTARjSsNaJe5fLQ,Chat Box Coffee,"SPBU COCO, Jl. KL. Yos Sudarso No.mor 6, Dalam, Kec. Medan Bar., Kota Medan, Sumatera Utara 20234, Indonesia","4,3",True,False,False,False,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,cafe
ChIJh8kMOCowMTARnnDz_V_Ue08,Cafe Nongkrong,"HMG6+QR4, Petisah Hulu, Medan Baru, Medan City, North Sumatra 20152, Indonesia","4,3",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,cafe
ChIJVyIGBt0xMTARzJYJ3frQKtw,Anggrek Coffee House,"JL. Haji Adam Malik No. 5, Asean International Hotel Medan, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,",unknown,unknown,unknown,True,True,unknown,unknown,unknown,True,unknown,{},unknown,unknown,unknown,unknown,cafe
ChIJi5FzBr8xMTARtg-o81ZqQeo,PEOPLE'S PLACE CAFE Medan,"Jl. R.A. Kartini No.29, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",True,unknown,unknown,True,True,True,True,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,cafe
ChIJvcxgA84xMTARaIlpXCGLrc0,Sosmed Cafe Abdullah Lubis,"Jl. Abdullah Lubis No.8-20, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","4,3",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,cafe
ChIJl0jtfjYwMTAR0nUky8AA2_s,The Thirty-Six,"Jl. Multatuli No.36, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,6",True,unknown,True,True,True,True,True,unknown,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,cafe
ChIJZeT2cgkxMTAR84Eq8bYuUFM,Borjuis Coffee,"Jl. H. Adam Malik No.21, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","4,9",False,False,False,unknown,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,cafe
ChIJBZcg7NAxMTARj7wS23Ucu0g,KA Kupi,"Jl. Prof. H. M. Yamin No.35, Sidodadi, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,4",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,cafe
ChIJi-Dynas6MTARAQFX4iUc-D8,POS Kupi,"Jl. Karya Wisata No.56, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20146, Indonesia","4,2",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,cafe
ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,"Medan, Business Center, Jl. S. Parman No.10-11 Blok B9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20153, Indonesia","4,4",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJ-bgUAXIxMTARcot-k7cNMzQ,Li Kung Restaurant,"JL. Kol Sugiono No.7A, Medan, North Sumatera, 20152, A U R, Medan Maimun, Medan City, North Sumatra 20212, Indonesia","4,6",unknown,unknown,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,chinese_restaurant
ChIJ0W8nzq8xMTARZzDr1G5tKuM,Royal Garden Restaurant,"Jl. Tapanuli No.109, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia","4,4",True,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJS7cHALUxMTARaI66uTpVWXQ,Chinese Restaurant,"Jl. Selat Panjang No.40, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",unknown,unknown,unknown,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,chinese_restaurant
ChIJrSqA4HwxMTARjGobUB7BSqE,Restoran Chinese Food,"HMMP+Q7P, Pasar Baru, Medan Kota, Medan City, North Sumatra 20212, Indonesia","4,7",unknown,unknown,unknown,True,True,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,chinese_restaurant
ChIJsUmcZI4xMTAR7jELO4_z5KU,Taipan Restaurant,"Capital Building, Jl. Putri Hijau No.1A Lantai 1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJEepZiOwxMTAR4p5AmumKD-M,Athing Chinese Food,"Jl. Bambu I No.70, Durian, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia","4,4",False,False,False,True,True,True,False,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,chinese_restaurant
ChIJAQhHDcYxMTAR7isZ4k2aBAo,Jade Restaurant,"JW Marriott Medan, Jl. Putri Hijau No.10, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,5",True,True,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,chinese_restaurant
ChIJu8n0GCwwMTARa_RvbJF1e9o,Dimsum & Steamboat Babura (Dimsum Babura12),"Jl. Babura Lama No.12, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,chinese_restaurant
ChIJX4fLUjQwMTAROXV6IKF9Gnc,Ta Shanghai Restaurant,"JL. Multa Tuli Raya, No. 123 Blok SF, Komp. Multatuli Indah Bl FF, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,3",unknown,unknown,unknown,True,True,True,False,False,unknown,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJuar8SsAxMTAR-nJJhmDfFnM,RM.Chinese Food Peringgan Jaya,"Jl. Iskandar Muda No.200A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,chinese_restaurant
ChIJebi_p8gxMTAR5C1dn1LAiVc,Ji Long Chinese Restaurant,"Grand City Hall Medan, JL.Balai Kota ,Medan Kota 20112, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20149, Indonesia","4,6",True,unknown,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,chinese_restaurant
ChIJk4pxvRtQERARIYWAUlUhrwc,Rumah Makan Ming,"Jl. Wahidin No.55 C, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,5",unknown,unknown,unknown,True,True,True,False,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,chinese_restaurant
ChIJtTUDELMxMTARoyUQr5Uz5qA,RM Hauxiang,"HMJQ+QW2, Jl. Kotacane, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,4",False,False,False,True,True,True,unknown,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,chinese_restaurant
ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,"Jl. Hindu No.3, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","4,5",False,False,False,True,True,True,False,False,unknown,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,chinese_restaurant
ChIJXaUAQbYxMTARSfeqs2KYqkg,Restoran Ria,"Jl. Letjen MT. Haryono No. 11-15, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","4,6",True,True,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJ4Y75WtkxMTARQT7mptQ9wco,The Lye Kitchen,"Jl. Meranti No.3K, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","4,4",unknown,unknown,unknown,True,True,True,unknown,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJ30OEI8kxMTARoOeHhhrDVyA,Tai Hwa,"Jl. Perdana No.11, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,7",False,False,False,True,True,True,unknown,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",unknown,True,False,True,chinese_restaurant
ChIJ88338qsvMTARYdRbZvX7JpM,RM. Primadona Chinese Food,"Komplek Primadona, Jl. Sunggal No.R4, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128, Indonesia","4,5",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,chinese_restaurant
ChIJf2ChD88xMTARmyPLaycMwRg,Wisma Benteng Restaurant,"Jl. Kapten Maulana Lubis No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20236, Indonesia","4,5",True,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,chinese_restaurant
ChIJ39H7l9AxMTAR-Ui-0vbjPEc,Toko Sempurna Medan Coffee Shop,"Jl. Rotan No.26, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20116, Indonesia","4,4",False,False,False,True,True,unknown,unknown,False,unknown,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,coffee_shop
ChIJfcCifJoxMTARR8CfcGD_bAk,Kopi Pagi,"Jl. Kol. Sugiono No.10B, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,6",False,False,False,unknown,True,unknown,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,coffee_shop
ChIJ5zHJyc0vMTARnW7bqnMJ6VA,Serayu The Coffee Landmark,"Jl. Sei Serayu No.85, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20121, Indonesia","4,4",False,False,False,unknown,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,coffee_shop
ChIJQzRXN7QxMTARL4kKz0PX0ao,Caf̩ Moly,"Jl. Tjong Yong Hian No.75, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","4,2",unknown,unknown,unknown,True,True,unknown,True,False,unknown,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,coffee_shop
